,mass,age,temperature,luminosity,radius,gravity,mko_y,mko_j,mko_h,mko_k,mko_lp,mko_mp,w1,w2,w3,w4,irac_ch1,irac_ch2
0,0.063,0.001,3003.03227644,-1.44943628,0.69756065,3.55059139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.063,0.00126638017,3002.89398488,-1.46108993,0.68833977,3.56214964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.063,0.00160371874,3002.79681971,-1.47222113,0.6796182,3.57322519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.063,0.00203091762,3002.75569969,-1.48836058,0.66712399,3.58934168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.063,0.00257191381,3002.96312987,-1.51651458,0.64576108,3.61761136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.063,0.00325702066,3003.86215957,-1.58049175,0.59953827,3.68212103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.063,0.00412462638,3005.25857366,-1.72213968,0.50884847,3.82457974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.063,0.00522334507,3007.93346271,-1.84806765,0.4393971,3.95204346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.063,0.00661474064,3003.96882767,-1.95817552,0.38810684,4.05985531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.063,0.0083767764,2995.0344319,-2.05853141,0.34781723,4.15505297,8.50747683,7.90166734,7.3540839,7.0329492,6.60813352,6.62113916,6.8361669,6.59736352,6.40732855,6.27969774,6.7165819,6.59037834
10,0.063,0.0106081836,2986.02363264,-2.15088208,0.31462774,4.24216331,8.73950624,8.13018521,7.58271929,7.26041732,6.83224588,6.84981264,7.06247365,6.82468781,6.63213185,6.50634021,6.94150495,6.8173988
11,0.063,0.0134339933,2976.41990976,-2.23804192,0.28642986,4.3237207,8.9583518,8.34502973,7.79739033,7.47423103,7.04277267,7.06558008,7.2755696,7.03889553,6.84375386,6.71991106,7.1530108,7.03124718
12,0.063,0.0170125428,2966.34641347,-2.32128608,0.26202097,4.40108293,9.16730602,8.54952444,8.00147051,7.67774355,7.24305572,7.27179284,7.47875973,7.24333961,7.04553878,6.92377605,7.35442223,7.23527647
13,0.063,0.0215443469,2952.73357311,-2.4038831,0.24045489,4.47568983,9.37430636,8.75065151,8.20253061,7.87787999,7.43898229,7.47474853,7.67844813,7.44418319,7.2429155,7.12341396,7.55183934,7.43560828
14,0.063,0.0272833338,2932.62205175,-2.48765324,0.2213495,4.54759975,9.58366823,8.95183942,8.40457565,8.07800436,7.63295029,7.67719845,7.87754982,7.64406275,7.43781693,7.32078691,7.74787416,7.63484056
15,0.063,0.0345510729,2916.74096755,-2.5662762,0.20440633,4.61676659,9.78044758,9.14134735,8.59418721,8.26678918,7.81697595,7.86993973,8.0661715,7.83418468,7.62382609,7.50937537,7.93373874,7.824317
16,0.063,0.0437547938,2888.70301864,-2.65067738,0.18909654,4.68438782,9.99128286,9.34012287,8.7943416,8.46443774,8.00602358,8.07090626,8.26249155,8.03159866,7.8140497,7.70248735,8.12571286,8.02078092
17,0.063,0.0554102033,2856.26176332,-2.73546357,0.17542815,4.74955902,10.20366388,9.53732584,8.99282535,8.66053176,8.19221688,8.27265157,8.45766305,8.22892822,8.00253958,7.89445955,8.31549326,8.21681835
18,0.063,0.0701703829,2822.15014859,-2.81950327,0.1631234,4.81272489,10.41549189,9.73160521,9.18820081,8.85398865,8.37497351,8.47427455,8.65053705,8.42506453,8.18861853,8.08463852,8.50223189,8.41144495
19,0.063,0.0888623816,2779.22086931,-2.90733085,0.15202561,4.87392262,10.63925125,9.93168719,9.38964806,9.05315731,8.5598111,8.68437099,8.84840521,8.62766158,8.37744283,8.27838126,8.69208053,8.61205982
20,0.063,0.112533558,2728.28653304,-2.99846619,0.14204082,4.93292857,10.8726825,10.13577234,9.59648577,9.25729703,8.74628868,8.90326267,9.05102122,8.83684,8.56884149,8.47503568,8.88464012,8.81882587
21,0.063,0.142510267,2669.2699935,-3.09298873,0.13309146,4.98945442,11.12895251,10.3491556,9.8075054,9.46818195,8.93331634,9.13860645,9.25790758,9.0567371,8.76350166,8.67900259,9.07875021,9.03509919
22,0.063,0.180472177,2598.99460612,-3.19305967,0.12510949,5.04317428,11.40347263,10.57251352,10.02847358,9.68742428,9.12396333,9.39067225,9.47290346,9.28921215,8.96291188,8.89129741,9.27804931,9.26287334
23,0.063,0.228546386,2517.56958108,-3.29882962,0.1180453,5.09365737,11.71200821,10.81086568,10.25786794,9.91928218,9.31673608,9.67400253,9.69484859,9.54216249,9.16868889,9.11758148,9.48071374,9.50921725
24,0.063,0.289426612,2428.26280015,-3.40823183,0.1118716,5.14031549,12.04274346,11.05747736,10.49087946,10.15983106,9.50809884,9.97879835,9.91737818,9.80548001,9.37206104,9.34007212,9.68252588,9.76505542
25,0.063,0.366524124,2323.06865853,-3.52731373,0.10657151,5.18247298,12.42358085,11.33025337,10.74166069,10.42775687,9.70637703,10.30007277,10.14957796,10.07988589,9.57044301,9.55065964,9.89349162,10.0310301
26,0.063,0.464158883,2213.22001492,-3.64907633,0.10205738,5.22006644,12.82567833,11.61373281,10.99759759,10.71036347,9.90747705,10.5959513,10.38789668,10.33690609,9.75095855,9.73305443,10.11301636,10.28151945
27,0.063,0.587801607,2106.71560368,-3.76856895,0.09815801,5.25390487,13.2177283,11.89642648,11.252727,11.00421124,10.11861365,10.85232039,10.65236089,10.56914671,9.9173663,9.89015464,10.35821641,10.50962093
28,0.063,0.744380301,1989.0191541,-3.89880579,0.09478589,5.28426816,13.62482321,12.20250964,11.53187229,11.34153225,10.37415842,11.09059727,10.99700274,10.79719956,10.08481999,10.03583962,10.67604297,10.7361389
29,0.063,0.942668455,1870.62239643,-4.03214833,0.09191163,5.31101404,13.99186135,12.50892592,11.83009649,11.71924902,10.68582022,11.29727044,11.43566537,11.01070082,10.24926696,10.16967794,11.07788513,10.95163001
30,0.063,1.19377664,1754.39145965,-4.16696869,0.08947155,5.33438545,14.28093751,12.79710161,12.15471083,12.141082,11.04316159,11.48132899,11.93527738,11.21494558,10.41329173,10.30300687,11.5380841,11.1616139
31,0.063,1.51177507,1644.53570907,-4.30021193,0.08734387,5.35529012,14.51731294,13.06843091,12.50416781,12.59434508,11.41837681,11.64598153,12.43214429,11.41175394,10.57296791,10.43498173,12.00855742,11.3673555
32,0.063,1.91448198,1540.32010383,-4.43264292,0.0854853,5.37397209,14.7070563,13.30546273,12.89319106,13.0463655,11.78687931,11.77770759,12.87763588,11.59043064,10.73188745,10.5770684,12.45042745,11.55671334
33,0.063,2.42446202,1449.12753069,-4.55566075,0.08382672,5.39098993,14.90127866,13.52751299,13.29355842,13.46117096,12.13019789,11.8884976,13.27128488,11.75137468,10.88583571,10.72243844,12.85164305,11.7272171
34,0.063,3.07029063,1351.97876167,-4.69208468,0.08230668,5.40688464,15.09140719,13.76496302,13.76784508,13.89885285,12.47181701,11.99583297,13.67056931,11.92242055,11.06861487,10.89233454,13.24207148,11.90436381
35,0.063,3.88815518,1257.25876105,-4.83233561,0.08098408,5.42095549,15.32324725,14.02767584,14.25162491,14.33386336,12.78653346,12.11455421,14.05288934,12.10048091,11.26696207,11.06002516,13.59821075,12.08503651
36,0.063,4.92388263,1183.32630671,-4.9502177,0.07981801,5.43355303,15.54182387,14.27580442,14.63889116,14.70980882,13.02341372,12.22864319,14.35077097,12.25689321,11.4471714,11.1962897,13.86369424,12.24135543
37,0.063,6.23550734,1116.66036394,-5.06301157,0.07871892,5.44559654,15.775802,14.53102359,14.97914728,15.06034036,13.22785217,12.3435693,14.61187686,12.40443224,11.61977307,11.3174389,14.09106268,12.38823051
38,0.063,7.89652287,1053.94303337,-5.17523011,0.07765612,5.45740346,16.03426997,14.80579525,15.31929877,15.43083798,13.43367528,12.47001407,14.87791783,12.55950837,11.80198405,11.43807436,14.31976062,12.54255878
39,0.063,10.0,993.11582265,-5.29006351,0.07662932,5.46896479,16.33183243,15.10617908,15.66585912,15.8352022,13.63845889,12.61125703,15.1452701,12.72452393,11.99450551,11.55775741,14.54677035,12.70644964
0,0.005,0.001,1874.94032989,-3.31429282,0.20907549,3.49678041,11.9034301,10.73920395,10.27835636,9.67805572,8.75698757,9.31339923,9.2940791,9.13540727,8.35036688,8.29094516,8.99286932,9.09180285
1,0.005,0.00126638017,1823.08243696,-3.40965453,0.19814656,3.54341292,12.18549541,10.97263763,10.49795065,9.91370916,8.94927185,9.55985052,9.5200061,9.36057919,8.52415939,8.46225691,9.20549503,9.31319643
2,0.005,0.00160371874,1732.64901073,-3.54175716,0.18841944,3.58713518,12.57646948,11.28848773,10.79454271,10.2530543,9.21690409,9.85891591,9.8693177,9.64195166,8.72897536,8.64749078,9.52697688,9.59059003
3,0.005,0.00203091762,1653.70755165,-3.66153203,0.18019689,3.62588996,12.9107195,11.57271167,11.06309845,10.58325287,9.48943483,10.09487321,10.23978557,9.87557774,8.90870561,8.79913331,9.86580009,9.82392992
4,0.005,0.00257191381,1581.35242589,-3.77570432,0.17278829,3.66235643,13.20602908,11.83830486,11.32279743,10.92548839,9.77812216,10.29500359,10.6389116,10.08392792,9.07603555,8.93417169,10.22982365,10.03505795
5,0.005,0.00325702066,1506.66497045,-3.89364359,0.1661763,3.69624811,13.46893406,12.09791556,11.60166568,11.32002784,10.10516871,10.4768678,11.08657483,10.28496711,9.2383417,9.06116524,10.64109989,10.24281535
6,0.005,0.00412462638,1422.19847697,-4.02496901,0.16033217,3.72734452,13.73920771,12.38115598,11.94289715,11.80522082,10.49791971,10.65943865,11.58880171,10.49783159,9.40488709,9.1901882,11.12332998,10.46824905
7,0.005,0.00522334507,1344.41040902,-4.15085117,0.15521966,3.75549284,13.96555645,12.64831708,12.33152139,12.29830706,10.91404436,10.82606984,12.06262174,10.7035794,9.56262844,9.31607789,11.6183854,10.69037155
8,0.005,0.00661474064,1271.09422614,-4.27423842,0.15064727,3.78146367,14.16381122,12.89974829,12.7458377,12.75366581,11.32277671,10.9740965,12.48877933,10.89315133,9.71083586,9.44446703,12.09232358,10.89687147
9,0.005,0.0083767764,1198.57480504,-4.40034648,0.14652782,3.80554409,14.36435556,13.14975505,13.19022393,13.15819054,11.71625524,11.10723584,12.87899309,11.06894983,9.85566179,9.5851579,12.5381012,11.08734978
10,0.005,0.0106081836,1129.78888854,-4.52517763,0.1428394,3.8276893,14.58853424,13.40900789,13.64485893,13.52561061,12.07725766,11.22892213,13.25046822,11.23601171,10.00549785,9.74258231,12.94117676,11.26371012
11,0.005,0.0134339933,1064.71260066,-4.64865542,0.1395213,3.84810416,14.80997755,13.6858417,14.0963763,13.87713048,12.41347,11.35058602,13.6122365,11.40274013,10.16588567,9.90714606,13.3139021,11.43603009
12,0.005,0.0170125428,1001.46600966,-4.77400967,0.13650331,3.8670979,15.03187038,13.98044425,14.52583663,14.22738637,12.73099743,11.48052232,13.99487266,11.57874328,10.34963133,10.08281831,13.66814747,11.61330773
13,0.005,0.0215443469,941.19094504,-4.89948911,0.13376475,3.88470161,15.29020378,14.27684625,14.93576449,14.58530004,13.04090768,11.62256755,14.40438265,11.7680888,10.55662992,10.26330295,14.01250577,11.80095251
14,0.005,0.0272833338,881.09107168,-5.03028231,0.13129796,3.90086927,15.61163248,14.62609372,15.34557565,15.00463829,13.32046461,11.78465722,14.76683396,11.96852692,10.79534533,10.42216839,14.32306797,12.00068579
15,0.005,0.0345510729,823.29227224,-5.1629272,0.1290814,3.91565771,15.92585163,14.9880324,15.73825081,15.41623433,13.6063207,11.94396446,15.14333536,12.16712316,11.03082832,10.57986649,14.64171131,12.19759554
16,0.005,0.0437547938,769.56279568,-5.29369823,0.12708236,3.92921388,16.2526957,15.35574243,16.13286866,15.84217582,13.87244869,12.10899272,15.48816751,12.36134084,11.27006078,10.72804813,14.93251009,12.3910306
17,0.005,0.0554102033,718.45981031,-5.42562456,0.12526303,3.94173911,16.63084783,15.75360597,16.56324964,16.35976325,14.13896755,12.29398018,15.83992344,12.57209159,11.51376502,10.8630719,15.21056624,12.60331798
18,0.005,0.0701703829,669.10841803,-5.56072012,0.12361675,3.95322991,16.99834048,16.15393986,16.99845768,16.84453806,14.41195961,12.47199177,16.21748238,12.77565822,11.7719651,11.01515162,15.5132758,12.8048976
19,0.005,0.0888623816,622.09513872,-5.69772935,0.12213416,3.96370992,17.43668862,16.59006384,17.50964106,17.46110883,14.71653235,12.68062951,16.62041194,13.01045423,12.0230299,11.15318214,15.84781217,13.04218377
20,0.005,0.112533558,582.75356382,-5.82086911,0.12078923,3.97332809,17.82599948,16.9878212,17.96811819,17.99859095,14.99404372,12.8765265,17.01093503,13.22525161,12.25685562,11.28983737,16.16775669,13.25660743
21,0.005,0.142510267,548.61668187,-5.93501931,0.11950639,3.98260231,18.22994641,17.38676348,18.4415181,18.55942715,15.27825401,13.06268217,17.36991232,13.4301092,12.46059676,11.39917796,16.48006856,13.46576479
22,0.005,0.180472177,512.95235642,-6.06059529,0.1182997,3.99141705,18.69899832,17.85628646,19.05308457,19.25152939,15.61749327,13.27056214,17.76583144,13.6605438,12.65651389,11.51152632,16.83820367,13.69835727
23,0.005,0.228546386,479.9092158,-6.18450356,0.11718015,3.99967624,19.23403529,18.41150602,19.7366173,19.98803431,15.95511723,13.48197136,18.17094301,13.89298217,12.85760636,11.62511531,17.20911263,13.93131965
24,0.005,0.289426612,448.78810591,-6.30877826,0.11613404,4.00746525,19.78296456,18.9953822,20.44865144,20.80036129,16.31821977,13.70530292,18.62730738,14.14036684,13.07953789,11.74921699,17.61901589,14.17744853
25,0.005,0.366524124,422.1164768,-6.4226425,0.11514582,4.01488793,20.36338468,19.6338047,21.14757348,21.56707222,16.65633823,13.93844024,19.05176743,14.38492081,13.28842963,11.86277996,17.99865571,14.42173671
26,0.005,0.464158883,396.5916143,-6.53808644,0.11420801,4.02199123,21.0708846,20.42200082,21.90494122,22.41790871,17.00357496,14.1795346,19.51516012,14.6350116,13.49811623,11.97973071,18.41772208,14.66930069
27,0.005,0.587801607,374.98114604,-6.64237532,0.1132962,4.02895354,21.81019325,21.24700259,22.62391655,23.2962669,17.36251457,14.42479648,19.99811407,14.890789,13.72314578,12.10101527,18.84880808,14.92300127
28,0.005,0.744380301,352.89998694,-6.7546044,0.11241506,4.0357353,22.71369267,22.24076656,23.393797,24.3232436,17.76321381,14.69140889,20.54409598,15.16111045,13.9669836,12.22784247,19.3408665,15.18849267
29,0.005,0.942668455,338.78867979,-6.83226186,0.11154273,4.04250184,23.42149672,22.95548736,23.91184806,25.08955689,18.06119444,14.88339258,20.94964754,15.36646124,14.14834742,12.32204435,19.70472128,15.39084426
30,0.005,1.19377664,324.59594264,-6.91367482,0.11063508,4.04959861,24.26674306,23.82407361,24.52914157,26.0157319,18.40017878,15.108874,21.42438285,15.58342506,14.35034511,12.42705486,20.13452822,15.60143139
31,0.005,1.51177507,309.19679211,-7.00543183,0.10970952,4.05689568,25.23951916,24.73551588,25.17569881,27.09940646,18.7868425,15.36379615,21.97599345,15.83739219,14.5902122,12.54403211,20.62866003,15.8497276
32,0.005,1.91448198,293.99090541,-7.10036362,0.10878541,4.06424293,26.10131176,25.55366816,25.78281049,28.18487966,19.17525085,15.61046752,22.53089792,16.09067443,14.83488075,12.65977394,21.12278051,16.09740418
33,0.005,2.42446202,279.33243326,-7.19661702,0.1078615,4.07165132,27.2886038,26.61623269,26.54721947,29.54677367,19.62762208,15.90490224,23.20722578,16.37181981,15.09626944,12.78818529,21.73379608,16.36937142
34,0.005,3.07029063,263.77088589,-7.303577,0.10695127,4.07901237,28.74536165,27.92703803,27.49617735,31.23784228,20.2014034,16.2697435,24.03678012,16.73704398,15.39141992,12.9328976,22.48950702,16.72659494
35,0.005,3.88815518,248.51385423,-7.41424293,0.10607168,4.08618538,29.97745509,29.08846896,28.346106,32.89132091,20.72712902,16.59892232,24.85630254,17.06056298,15.68329842,13.05044566,23.22921147,17.04258047
36,0.005,4.92388263,238.28515681,-7.49457082,0.10518458,4.09348004,31.14406933,30.17941675,29.13453622,34.27438946,21.21209782,16.90442992,25.53739107,17.37255839,15.87798786,13.14869697,23.86641945,17.35020725
37,0.005,6.23550734,226.80110408,-7.5878431,0.10428173,4.10096776,32.67857919,31.64942699,30.19675784,36.17501093,21.85728873,17.30125737,26.49825612,17.77161383,16.12761054,13.25685214,24.76854895,17.74297095
38,0.005,7.89652287,214.17691306,-7.69478927,0.10339084,4.1084201,34.60201816,33.51414535,31.54129992,38.41336532,22.65937933,17.80218775,27.70994979,18.28317234,16.38033298,13.39088586,25.93379174,18.25000856
39,0.005,10.0,200.34531482,-7.81796642,0.10253812,4.11561357,36.55481622,36.42024528,33.67729057,41.21036654,23.86547826,18.53442575,29.5746219,19.03041369,16.6780891,13.5475492,27.76863396,19.00116371
0,0.019,0.001,2636.38184852,-2.27650145,0.34926546,3.63085746,9.0359345,8.32846144,7.85775549,7.42876063,6.87870856,6.88745716,7.15865383,6.86428184,6.58563491,6.44002477,7.00816474,6.85633197
1,0.019,0.00126638017,2620.51960566,-2.3522034,0.32400162,3.69607563,9.22530391,8.51046692,8.04053497,7.60920455,7.05442052,7.07240014,7.34093632,7.0467359,6.76274462,6.61997103,7.18651321,7.03800471
2,0.019,0.00160371874,2603.33906248,-2.42662912,0.30133766,3.75906106,9.41167086,8.68847396,8.21946535,7.78573015,7.22573836,7.2543296,7.51935793,7.22579121,6.93570751,6.79618942,7.36067858,7.21618001
3,0.019,0.00203091762,2588.83657909,-2.49423888,0.28190329,3.81697028,9.58118816,8.85025871,8.38187753,7.94665088,7.38229177,7.4217159,7.68231942,7.39019724,7.09451183,6.95849174,7.51979903,7.37971937
4,0.019,0.00257191381,2569.92086166,-2.55734868,0.2660213,3.86733772,9.73997841,8.9990943,8.53210046,8.09425269,7.52385201,7.57623019,7.83154566,7.54112751,7.23790503,7.10592434,7.66442317,7.52962019
5,0.019,0.00325702066,2551.82555067,-2.60569787,0.25519942,3.90340991,9.86224992,9.1117103,8.64622157,8.20560541,7.62920592,7.69391754,7.94398037,7.6553533,7.34461921,7.2163394,7.77259319,7.64288033
6,0.019,0.00412462638,2541.04966882,-2.63417968,0.24906109,3.92455673,9.93448263,9.17800318,8.71338214,8.27119749,7.69118358,7.76375163,8.01025073,7.72295432,7.40755598,7.28162902,7.83627228,7.7098769
7,0.019,0.00522334507,2535.04520107,-2.65037439,0.24562265,3.93663206,9.97552783,9.21567435,8.75152509,8.30850488,7.72646886,7.80361024,8.04796522,7.76150457,7.44344373,7.31889223,7.87251891,7.74807891
8,0.019,0.00661474064,2530.23999933,-2.66343981,0.24287775,3.94639367,10.00865131,9.24607038,8.78229572,8.33862213,7.75496354,7.83585106,8.07841971,7.79266971,7.47244813,7.3490256,7.90178851,7.77896056
9,0.019,0.0083767764,2523.91505321,-2.6804988,0.23934473,3.95912119,10.05198383,9.28579198,8.82251511,8.37798621,7.79218417,7.87807131,8.1182292,7.83344985,7.5103513,7.38843554,7.94003211,7.81936444
10,0.019,0.0106081836,2514.02974502,-2.70694272,0.23399882,3.97874102,10.11909243,9.34722462,8.88474405,8.43888064,7.84971293,7.94353995,8.17982115,7.89662225,7.56895965,7.44943876,7.99916539,7.88194396
11,0.019,0.0134339933,2494.77632186,-2.75439947,0.22499053,4.01284015,10.23963831,9.45683493,8.99609011,8.54740766,7.95160745,8.06064558,8.28953386,8.00931759,7.6726371,7.55768719,8.10414807,7.99351594
12,0.019,0.0170125428,2443.10675313,-2.86203836,0.20726428,4.08411929,10.51975246,9.70441246,9.24651116,8.79093193,8.1757335,8.33128078,8.53471874,8.2666108,7.90234365,7.80038046,8.33636218,8.24749833
13,0.019,0.0215443469,2323.48182059,-3.07318622,0.17970341,4.2080552,11.08972168,10.18834774,9.7294146,9.26356534,8.59616655,8.89675529,9.00422874,8.78757095,8.34035818,8.27272673,8.77465436,8.75833048
14,0.019,0.0272833338,2185.91991131,-3.27836368,0.16031634,4.30721451,11.68409408,10.6611109,10.18600341,9.72375123,8.9771697,9.46031953,9.43433561,9.28961456,8.72717114,8.68533976,9.17330464,9.24828782
15,0.019,0.0345510729,2043.19615095,-3.4679921,0.1475083,4.37953715,12.27951329,11.10845318,10.60111108,10.16442642,9.31418733,9.94437582,9.82775207,9.71989297,9.03751927,9.0003415,9.53839469,9.66882567
